,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
1608,Lose Yourself,SHADYXV,Various Artists,2014-11-24,320626,70,0.689,0.00922,0.735,0.00072,0.365,-4.545,0.267,171.403,4
1609,Forgot About Dre,2001,Dr. Dre,1999-11-16,222293,81,0.924,0.0827,0.74,0.0,0.163,-1.299,0.0774,133.974,4
1610,Rap God,The Marshall Mathers LP2 (Deluxe),Eminem,2013-11-05,363521,79,0.708,0.397,0.843,0.0,0.799,-2.66,0.314,148.14,4
1611,The Way I Am,The Marshall Mathers LP,Eminem,2000-05-23,290426,76,0.785,0.144,0.871,0.0,0.309,-2.692,0.265,87.248,4
1612,My Name Is,The Slim Shady LP,Eminem,1999-02-23,268400,78,0.869,0.0416,0.68,1.12e-06,0.0914,-6.233,0.318,85.519,4
1613,Venom - Music From The Motion Picture,Kamikaze,Eminem,2018-08-31,269554,76,0.749,0.0193,0.794,0.0,0.543,-5.063,0.064,135.959,4
1614,Love The Way You Lie,Recovery,Eminem,2010-06-18,263373,84,0.749,0.241,0.925,0.0,0.52,-5.034,0.227,86.989,4
1615,Killshot,Killshot,Eminem,2018-09-19,253579,72,0.893,0.0995,0.651,0.0,0.371,-8.647,0.367,105.835,4
1616,Not Afraid,Recovery,Eminem,2010-06-18,248133,82,0.855,0.529,0.954,0.0,0.205,-1.19,0.264,114.635,5
1617,Smack That,Konvicted,Akon,2006-01-01,212360,83,0.939,0.321,0.742,0.0,0.107,-5.171,0.0467,118.978,4
1618,Infinite,Infinite,Eminem,1996-11-12,251707,58,0.622,0.292,0.861,0.0,0.217,-4.343,0.202,82.118,4
1619,Cleanin' Out My Closet,The Eminem Show,Eminem,2002-05-26,297840,76,0.908,0.0687,0.758,0.0,0.0783,-4.753,0.174,148.015,4
1620,Business,The Eminem Show,Eminem,2002-05-26,251720,71,0.901,0.0325,0.813,1.09e-05,0.144,-4.509,0.199,96.442,4
1621,Gnat,Music To Be Murdered By - Side B (Deluxe Edition),Eminem,2020-12-18,224656,68,0.835,0.248,0.869,0.0,0.462,-4.582,0.27,140.945,4
1622,The Monster,The Marshall Mathers LP2,Eminem,2013-11-05,250188,80,0.781,0.0525,0.853,0.0,0.12,-3.68,0.0715,110.049,4
1623,Venom - Music From The Motion Picture,Venom (Music From The Motion Picture),Eminem,2018-09-21,269573,73,0.75,0.0148,0.789,0.0,0.501,-5.058,0.0647,135.954,4
1624,When I'm Gone,When I'm Gone,Eminem,2005-12-06,281120,65,0.608,0.0551,0.745,0.0,0.27,-5.496,0.365,150.068,4
1625,Homicide (feat. Eminem),Confessions of a Dangerous Mind,Logic,2019-05-10,245386,74,0.694,0.137,0.759,0.0,0.167,-5.667,0.398,140.055,4
1626,Big Weenie,Encore (Deluxe Version),Eminem,2004-11-12,266933,72,0.622,0.242,0.539,0.0,0.107,-4.331,0.502,173.662,4
1627,Berzerk,The Marshall Mathers LP2 (Deluxe),Eminem,2013-11-05,238746,67,0.739,0.0217,0.872,0.0,0.26,-4.059,0.333,95.084,4
1628,When I'm Gone,Curtain Call: The Hits (Deluxe Edition),Eminem,2005-12-06,281133,61,0.619,0.0537,0.746,0.0,0.295,-5.479,0.36,149.944,4
1629,"Lose Yourself - From ""8 Mile"" Soundtrack",Curtain Call: The Hits,Eminem,2005-12-06,321213,62,0.703,0.00535,0.746,1.8e-05,0.357,-4.718,0.257,171.387,4
1630,Lucky You (feat. Joyner Lucas),Kamikaze,Eminem,2018-08-31,244679,76,0.876,0.0627,0.786,0.0,0.127,-4.884,0.306,153.068,4
1631,Sing For The Moment,The Eminem Show,Eminem,2002-05-26,339546,80,0.668,0.0017,0.824,3.05e-06,0.0426,-4.164,0.137,163.961,4
1632,Shake That,Curtain Call: The Hits (Deluxe Edition),Eminem,2005-12-06,274440,76,0.963,0.0507,0.643,4.94e-05,0.157,-5.785,0.117,107.005,4
1633,Lose Yourself,8 Mile (Music From And Inspired By The Motion Picture),Various Artists,2002-10-29,320293,58,0.684,0.00925,0.735,0.000659,0.288,-4.596,0.273,171.383,4
1634,Kamikaze,Kamikaze,Eminem,2018-08-31,216029,64,0.78,0.112,0.808,0.0,0.329,-5.175,0.484,79.982,4
1635,8 Mile,8 Mile (Music From And Inspired By The Motion Picture),Various Artists,2002-10-29,359400,62,0.74,0.125,0.94,8.33e-05,0.132,-4.195,0.285,89.981,4
1636,Beautiful,Relapse: Refill,Eminem,2009-05-15,392826,72,0.727,0.251,0.696,0.0,0.0726,-4.472,0.0706,132.077,4
1637,Marshall Mathers,The Marshall Mathers LP,Eminem,2000-05-23,321266,61,0.729,0.0361,0.759,0.0,0.0694,-3.177,0.127,95.935,4
1638,What's The Difference,2001,Dr. Dre,1999-11-16,244200,77,0.772,0.223,0.821,0.0,0.148,-0.14,0.25,91.921,4
1639,Ass Like That,Encore (Deluxe Version),Eminem,2004-11-12,265480,72,0.646,0.409,0.796,0.0,0.107,-6.152,0.366,83.093,4
1640,Criminal,The Marshall Mathers LP,Eminem,2000-05-23,319600,62,0.81,0.127,0.724,0.0,0.306,-6.153,0.268,101.941,4
1641,Crack A Bottle,Relapse: Refill,Eminem,2009-05-15,297520,73,0.516,0.0864,0.874,0.0,0.173,-2.571,0.186,169.561,3
1642,Like Toy Soldiers,Encore (Deluxe Version),Eminem,2004-11-12,296880,70,0.52,0.0193,0.768,0.00034,0.104,-3.489,0.359,79.178,4
1643,Without Me,The Eminem Show (Edited Version),Eminem,2002-05-26,290120,51,0.924,0.00317,0.647,0.0,0.193,-3.349,0.0712,112.239,4
1644,Bitch Please II,The Marshall Mathers LP,Eminem,2000-05-23,288200,74,0.918,0.0783,0.586,0.0,0.145,-2.89,0.133,95.517,4
1645,Unaccommodating (feat. Young M.A),Music To Be Murdered By,Eminem,2020-01-17,216600,66,0.852,0.0169,0.752,0.0,0.394,-5.793,0.0597,89.95,4
1646,River (feat. Ed Sheeran),Revival,Eminem,2017-12-15,221013,74,0.748,0.142,0.749,0.0,0.0713,-5.916,0.516,90.09,4
1647,No Love,Recovery,Eminem,2010-06-18,299506,72,0.522,0.119,0.932,0.0,0.177,-2.87,0.255,129.473,4
1648,Survival,The Marshall Mathers LP2 (Deluxe),Eminem,2013-11-05,272417,65,0.459,0.0038,0.899,0.0,0.126,-2.978,0.21,176.384,4
1649,Eminem Speaks,Fighting Demons (Deluxe),Juice WRLD,2022-03-18,133250,52,0.646,0.936,0.235,0.0,0.271,-19.697,0.582,128.139,4
1650,Heartless,808s & Heartbreak,Kanye West,2008-11-24,211000,87,0.79,0.0515,0.647,0.0,0.248,-5.983,0.136,87.999,4
1651,I Wonder,Graduation,Kanye West,2007-09-11,243440,84,0.542,0.141,0.466,0.000445,0.125,-8.665,0.0831,191.385,4
1652,Flashing Lights,Graduation,Kanye West,2007-09-11,237506,86,0.639,0.0381,0.628,0.0,0.386,-7.578,0.0399,90.482,4
1653,Violent Crimes,ye,Kanye West,2018-06-01,215320,82,0.669,0.376,0.419,0.0,0.187,-6.724,0.522,109.813,4
1654,Bound 2,Yeezus,Kanye West,2013-06-18,229146,86,0.367,0.145,0.665,0.0,0.113,-2.821,0.0465,148.913,4
1655,Ni**as In Paris,Watch The Throne (Deluxe),JAY-Z,2011-08-08,219333,86,0.789,0.127,0.858,0.0,0.349,-5.542,0.311,140.022,4
1656,Father Stretch My Hands Pt. 1,The Life Of Pablo,Kanye West,2016-06-10,135920,84,0.724,0.118,0.573,0.0,0.538,-4.113,0.0549,113.088,4
1657,Can't Tell Me Nothing,Graduation,Kanye West,2007-09-11,271600,80,0.596,0.0122,0.62,0.0,0.82,-6.133,0.039,80.029,4
1658,Runaway,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,547733,80,0.374,0.219,0.568,0.00219,0.513,-3.825,0.109,84.733,4
1659,Stronger,Graduation,Kanye West,2007-09-11,311866,83,0.617,0.00564,0.717,0.0,0.408,-7.858,0.153,103.992,4
1660,Waves,The Life Of Pablo,Kanye West,2016-06-10,181573,74,0.557,0.0528,0.586,7.33e-06,0.339,-4.57,0.0382,96.091,4
1661,Gold Digger,Late Registration,Kanye West,2005-08-30,207626,81,0.629,0.0195,0.696,0.0,0.0554,-5.572,0.348,93.034,4
1662,All Falls Down,The College Dropout,Kanye West,2004-02-10,223506,81,0.657,0.149,0.734,0.0,0.139,-4.832,0.484,91.03,4
1663,All Of The Lights,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,299613,80,0.531,0.0796,0.803,1.71e-05,0.176,-3.284,0.0717,142.113,4
1664,Homecoming,Graduation,Kanye West,2007-09-11,203493,82,0.667,0.337,0.747,0.0,0.115,-7.059,0.189,86.917,4
1665,Praise God,Donda,Kanye West,2021-08-29,226652,77,0.798,0.00904,0.545,9.48e-05,0.258,-6.466,0.168,118.029,4
1666,Devil In A New Dress,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,351946,80,0.435,0.0175,0.76,0.0,0.158,-4.935,0.0721,80.082,4
1667,POWER,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,292093,79,0.542,0.0161,0.914,0.0,0.744,-4.747,0.113,153.993,4
1668,Good Life,Graduation,Kanye West,2007-09-11,207000,77,0.439,0.00305,0.808,0.0,0.439,-6.881,0.346,82.962,4
1669,Champion,Graduation,Kanye West,2007-09-11,167600,74,0.693,0.00299,0.504,0.0,0.695,-8.306,0.238,102.139,4
1670,Famous,The Life Of Pablo,Kanye West,2016-06-10,196040,74,0.465,0.0711,0.735,0.0,0.0975,-3.715,0.117,173.935,4
1671,Ghost Town,ye,Kanye West,2018-06-01,271386,78,0.573,0.0969,0.545,0.0,0.329,-4.247,0.0288,83.378,4
1672,Jesus Walks,The College Dropout,Kanye West,2004-02-10,193733,72,0.637,0.614,0.834,0.0,0.317,-4.686,0.323,87.312,4
1673,Mercy,Mercy,Kanye West,2012-01-01,329320,73,0.563,0.0685,0.496,5.8e-05,0.173,-9.381,0.406,139.993,4
1674,Hurricane,Donda,Kanye West,2021-08-29,243187,74,0.587,0.0466,0.561,0.0,0.109,-6.569,0.146,80.009,4
1675,Through The Wire,The College Dropout,Kanye West,2004-02-10,221226,76,0.571,0.00865,0.739,5.21e-06,0.158,-6.11,0.247,83.089,4
1676,Gotta Have It,Watch The Throne (Deluxe),JAY-Z,2011-08-08,140746,75,0.74,0.411,0.574,0.0,0.262,-6.938,0.245,149.762,4
1677,All Mine,ye,Kanye West,2018-06-01,145506,76,0.925,0.123,0.31,0.0,0.0931,-6.531,0.291,121.927,4
1678,Gorgeous,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,357653,71,0.598,0.0207,0.713,0.000175,0.431,-3.625,0.0326,91.964,4
1679,FourFiveSeconds,FourFiveSeconds,Rihanna,2015-01-24,188238,80,0.582,0.875,0.272,0.0,0.13,-5.662,0.0501,205.846,4
1680,I Love It (& Lil Pump),I Love It,Kanye West,2018-09-07,127946,74,0.901,0.0114,0.522,0.0,0.259,-8.304,0.33,104.053,4
1681,Follow God,JESUS IS KING,Kanye West,2019-10-25,104591,77,0.529,0.000248,0.9,1.21e-05,0.0426,-3.503,0.418,180.291,4
1682,Ultralight Beam,The Life Of Pablo,Kanye West,2016-06-10,320680,70,0.592,0.62,0.403,0.0,0.54,-8.768,0.414,105.169,4
1683,True Love,True Love,Kanye West,2022-05-27,148571,78,0.712,0.0182,0.861,6.09e-06,0.511,-5.487,0.25,84.042,4
1684,American Boy,Shine,Estelle,2008-03-28,284733,79,0.693,0.171,0.729,0.0,0.07,-2.99,0.378,117.848,4
1685,Touch The Sky,Late Registration,Kanye West,2005-08-30,236600,74,0.552,0.0114,0.846,0.0,0.309,-4.912,0.342,98.56,1
1686,Good Morning,Graduation,Kanye West,2007-09-11,195093,53,0.589,0.0749,0.627,0.000196,0.14,-5.371,0.13,169.845,4
1687,Good Morning,Graduation,Kanye West,2007-09-11,195093,74,0.48,0.0791,0.631,0.000105,0.149,-5.488,0.116,84.164,4
1688,Wouldn't Leave,ye,Kanye West,2018-06-01,205546,62,0.556,0.495,0.432,0.0,0.308,-8.551,0.545,164.235,4
1689,No Church In The Wild,Watch The Throne (Deluxe),JAY-Z,2011-08-08,272506,76,0.654,0.246,0.75,0.0178,0.167,-7.509,0.105,92.78,4
1690,Feedback,The Life Of Pablo,Kanye West,2016-06-10,147240,63,0.811,0.563,0.566,0.0,0.104,-6.033,0.517,100.224,4
1691,Forever,Relapse: Refill,Eminem,2009-05-15,357706,75,0.457,0.249,0.906,0.0,0.182,-2.278,0.342,104.02,5
1692,On Sight,Yeezus,Kanye West,2013-06-18,156480,72,0.605,0.487,0.469,0.0,0.28,-3.182,0.327,101.601,4
1693,Black Skinhead,Yeezus,Kanye West,2013-06-18,188013,75,0.766,0.0011,0.809,0.0,0.168,-6.123,0.279,130.127,4
1694,Slow Jamz,The College Dropout,Kanye West,2004-02-10,316053,72,0.559,0.314,0.733,0.0,0.284,-5.659,0.171,145.115,4
1695,Why I Love You,Watch The Throne (Deluxe),JAY-Z,2011-08-08,201373,77,0.48,0.0259,0.808,0.0,0.269,-4.133,0.0423,123.387,4
1696,Water,JESUS IS KING,Kanye West,2019-10-25,168419,56,0.505,0.57,0.281,0.000254,0.163,-12.404,0.1,82.338,4
1697,Jukebox Joints (feat. Joe Fox & Kanye West),AT.LONG.LAST.A$AP,A$AP Rocky,2015-05-26,323960,74,0.284,0.302,0.803,0.0,0.242,-5.293,0.173,67.536,4
1698,Wolves,The Life Of Pablo,Kanye West,2016-06-10,301586,70,0.395,0.219,0.392,0.00173,0.134,-8.034,0.0925,155.856,4
1699,Everything I Am,Graduation,Kanye West,2007-09-11,227893,75,0.631,0.463,0.623,1.7e-06,0.151,-6.969,0.265,80.23,4
1700,Ni**as In Paris,Watch The Throne (Deluxe),JAY-Z,2011-08-08,219333,86,0.789,0.127,0.858,0.0,0.349,-5.542,0.311,140.022,4
1701,Empire State Of Mind,The Blueprint 3,JAY-Z,2009-09-08,276920,84,0.491,0.0295,0.956,0.0,0.46,-1.538,0.392,173.585,4
1702,Run This Town,The Blueprint 3,JAY-Z,2009-09-08,267520,81,0.632,0.281,0.924,0.0,0.263,-1.802,0.29,86.844,4
1703,Crazy In Love (feat. Jay-Z),Dangerously In Love,Beyoncé,2003-06-24,236133,80,0.646,0.00249,0.77,0.0,0.0715,-6.596,0.226,99.165,4
1704,Gotta Have It,Watch The Throne (Deluxe),JAY-Z,2011-08-08,140746,75,0.74,0.411,0.574,0.0,0.262,-6.938,0.245,149.762,4
1705,03' Bonnie & Clyde,The Blueprint 2: The Gift & The Curse,JAY-Z,2002-11-12,205560,73,0.759,0.23,0.678,0.0,0.15,-5.148,0.314,89.64,4
1706,Umbrella,Good Girl Gone Bad,Rihanna,2007-01-01,275986,73,0.583,0.00864,0.829,0.0,0.0426,-4.603,0.134,174.028,4
1707,The Story of O.J.,4:44,JAY-Z,2017-07-07,231760,66,0.741,0.283,0.718,2.21e-06,0.23,-5.823,0.415,165.848,4
1708,4:44,4:44,JAY-Z,2017-07-07,284493,74,0.261,0.139,0.852,4.26e-05,0.477,-4.965,0.158,177.997,4
1709,Umbrella,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,275986,85,0.583,0.00864,0.829,0.0,0.0426,-4.603,0.134,174.028,4
1710,99 Problems,The Black Album,JAY-Z,2003-11-14,234626,69,0.494,0.00661,0.887,0.0,0.103,-4.297,0.398,89.554,4
1711,No Church In The Wild,Watch The Throne (Deluxe),JAY-Z,2011-08-08,272506,76,0.654,0.246,0.75,0.0178,0.167,-7.509,0.105,92.78,4
1712,Otis,Watch The Throne (Deluxe),JAY-Z,2011-08-08,178213,73,0.754,0.552,0.631,0.0,0.5,-4.751,0.307,94.577,4
1713,Numb / Encore,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,JAY-Z,2004-11-30,205733,81,0.687,0.0603,0.793,0.0,0.582,-4.254,0.166,107.045,4
1714,Big Pimpin',Vol. 3... Life And Times Of S. Carter,JAY-Z,1999-12-28,283066,72,0.88,0.168,0.814,0.00672,0.0584,-6.307,0.14,138.083,4
1715,Always Be My Sunshine,"In My Lifetime, Vol.1",JAY-Z,1997-11-04,283360,53,0.676,0.0127,0.658,0.000938,0.574,-9.227,0.314,90.227,4
1716,Monster,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,378893,73,0.628,0.00244,0.692,0.0129,0.668,-5.64,0.202,124.887,5
1717,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",GOD DID,DJ Khaled,2022-08-25,501648,41,0.398,0.0826,0.723,0.0,0.237,-4.068,0.204,82.212,4
1718,Hard Knock Life (Ghetto Anthem),Vol.2... Hard Knock Life,JAY-Z,1998-11-29,238466,70,0.884,0.0957,0.679,0.00209,0.0289,-5.857,0.282,76.993,4
1719,Drunk in Love (feat. Jay-Z),BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,323480,74,0.583,0.00972,0.621,0.00106,0.181,-6.902,0.0479,140.036,4
1720,JAY-Z,Dance,Bohdi,2022-09-02,138906,10,0.384,0.385,0.876,0.0,0.24,-7.271,0.753,180.168,4
1721,Why I Love You,Watch The Throne (Deluxe),JAY-Z,2011-08-08,201373,77,0.48,0.0259,0.808,0.0,0.269,-4.133,0.0423,123.387,4
1722,JAY-Z,JAY-Z,Bohdi,2022-06-17,138906,5,0.384,0.385,0.876,0.0,0.24,-7.271,0.753,180.168,4
1723,Biking,Biking,Frank Ocean,2017-04-10,277520,70,0.673,0.681,0.463,4.9e-06,0.0907,-7.247,0.191,147.981,4
1724,JAY-Z,909,Bohdi,2022-07-15,138906,1,0.384,0.385,0.876,0.0,0.24,-7.271,0.753,180.168,4
1725,Love All (with JAY-Z),Certified Lover Boy,Drake,2021-09-03,228461,71,0.73,0.354,0.576,3.59e-05,0.15,-5.442,0.287,92.131,4
1726,JAY-Z,Talk to You,Bohdi,2022-07-01,138906,1,0.384,0.385,0.876,0.0,0.24,-7.271,0.753,180.168,4
1727,Frontin' (feat. Jay-Z) - Club Mix,The Neptunes Present... Clones,The Neptunes,2003-08-19,236506,69,0.894,0.453,0.404,1.57e-06,0.0801,-5.913,0.13,102.009,4
1728,JAY-Z,W,DEEP$iDE,2022-06-03,182607,1,0.596,0.00371,0.714,0.0,0.882,-10.188,0.216,138.506,4
1729,Suit & Tie (feat. Jay-Z),The 20/20 Experience (Deluxe Version),Justin Timberlake,2013-03-15,326280,68,0.795,0.103,0.596,0.0,0.164,-3.799,0.219,101.985,4
1730,JAY-Z,WHOLE LOTTA ED,IDIOT GANG,2023-05-05,191954,0,0.818,0.204,0.557,1.5e-05,0.104,-10.373,0.346,133.058,4
1731,JAY-Z,Underground Talk,4b D-Nash,2021-09-22,166008,0,0.733,0.0076,0.648,4.73e-06,0.112,-9.468,0.0415,99.991,4
1732,Dirt Off Your Shoulder,The Black Album,JAY-Z,2003-11-14,245173,67,0.78,0.0321,0.657,2.56e-06,0.339,-7.149,0.317,163.969,4
1733,JAY-Z,JAY-Z,Rodl,2019-03-01,222631,0,0.615,0.111,0.509,0.0,0.116,-9.846,0.0613,138.018,4
1734,JAY-Z,"Pelo Inferno, em busca do Céu",Tyson X,2020-12-23,212571,0,0.748,0.13,0.757,4.6e-06,0.0985,-5.133,0.193,140.011,4
1735,Numb / Encore,All 00s,Various Artists,2023-05-25,205280,0,0.684,0.0606,0.803,0.0,0.546,-4.251,0.156,107.028,4
1736,Numb / Encore,00s Fever,Various Artists,2023-05-26,205280,0,0.684,0.0606,0.803,0.0,0.546,-4.251,0.156,107.028,4
1737,Young Forever,The Blueprint 3,JAY-Z,2009-09-08,253906,68,0.637,0.417,0.69,0.0,0.211,-3.214,0.0693,140.329,4
1738,Drunk in Love Remix (feat. Jay-Z & Kanye West),BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,395986,68,0.508,0.16,0.763,0.0,0.118,-3.58,0.0516,139.653,4
1739,Numb / Encore,Collision Course (Deluxe Version),JAY-Z,2004-11-30,205280,69,0.685,0.0601,0.803,0.0,0.546,-4.251,0.156,107.005,4
1740,Jay Z,Seven Sundays,SiR,2015-07-31,165750,41,0.352,0.153,0.385,2.77e-06,0.137,-15.27,0.138,167.903,4
1741,Jay-Z Freestyle,The Professional 2,DJ Clue,2001-01-01,162560,42,0.847,0.274,0.676,0.0,0.175,-7.679,0.304,93.782,4
1742,Z4L (with Bari & Jay2),NOIR,Smino,2018-11-08,162590,66,0.822,0.0779,0.503,0.0,0.161,-6.889,0.285,71.524,4
1743,Heartbreaker (feat. Jay-Z),Rainbow,Mariah Carey,1999-11-02,285706,66,0.524,0.383,0.816,0.0,0.349,-5.872,0.37,200.031,4
1744,Holy Grail,Magna Carta... Holy Grail,JAY-Z,2013-07-04,338413,65,0.676,0.0594,0.534,8.59e-06,0.256,-6.901,0.0831,145.082,4
1745,Deja Vu (feat. Jay-Z),B'Day Deluxe Edition,Beyoncé,2007-05-29,240280,66,0.644,0.0071,0.746,1.22e-05,0.0743,-4.941,0.341,105.253,4
1746,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",GOD DID,DJ Khaled,2022-08-26,501648,66,0.42,0.092,0.725,0.0,0.18,-4.262,0.223,77.941,1
1747,Pound Cake / Paris Morton Music 2,Nothing Was The Same,Drake,2013-01-01,432853,64,0.52,0.139,0.761,1.13e-05,0.114,-6.75,0.536,164.083,4
1748,Suit & Tie (feat. JAY Z) (feat. Jay-Z) - [Radio Edit],Suit & Tie (feat. JAY Z) (feat. Jay-Z) [Radio Edit],Justin Timberlake,2013-01-15,269146,59,0.797,0.0927,0.611,1.37e-06,0.259,-4.99,0.183,102.034,4
1749,Upgrade U (feat. Jay-Z),B'Day,Beyoncé,2006-09-04,272706,59,0.474,0.00161,0.683,0.000123,0.309,-5.585,0.397,169.51,4
1750,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,2008-05-26,242373,89,0.486,0.0954,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,4
1751,A Sky Full of Stars,Ghost Stories,Coldplay,2014-05-19,267866,87,0.545,0.00617,0.675,0.00197,0.209,-6.474,0.0279,124.97,4
1752,Clocks,A Rush of Blood to the Head,Coldplay,2002-08-08,307879,84,0.577,0.599,0.749,0.0115,0.183,-7.215,0.0279,130.97,4
1753,Sparks,Parachutes,Coldplay,2000-07-10,227093,87,0.371,0.748,0.268,0.0517,0.104,-10.506,0.0281,102.617,3
1754,Paradise,Mylo Xyloto,Coldplay,2011-10-24,278719,86,0.449,0.0509,0.585,8.75e-05,0.0833,-6.761,0.0268,139.631,4
1755,Yellow,Parachutes,Coldplay,2000-07-10,266773,91,0.429,0.00239,0.661,0.000121,0.234,-7.227,0.0281,173.372,4
1756,The Scientist,A Rush of Blood to the Head,Coldplay,2002-08-08,309600,87,0.557,0.731,0.442,1.46e-05,0.11,-7.224,0.0243,146.277,4
1757,Something Just Like This,Memories...Do Not Open,The Chainsmokers,2017-04-07,247160,87,0.617,0.0498,0.635,1.44e-05,0.164,-6.769,0.0317,103.019,4
1758,Hymn for the Weekend,A Head Full of Dreams,Coldplay,2015-12-04,258266,85,0.491,0.211,0.693,6.92e-06,0.325,-6.487,0.0377,90.027,4
1759,Fix You,X&Y,Coldplay,2005-06-07,295533,85,0.209,0.164,0.417,0.00196,0.113,-8.74,0.0338,138.178,4
1760,Adventure of a Lifetime,A Head Full of Dreams,Coldplay,2015-12-04,263786,80,0.638,0.00205,0.924,0.000175,0.149,-3.887,0.036,111.995,4
1761,My Universe,Music Of The Spheres,Coldplay,2021-10-15,226198,84,0.573,0.0114,0.711,0.0,0.328,-6.268,0.0406,105.006,4
1762,Magic,Ghost Stories,Coldplay,2014-05-19,285014,76,0.738,0.0266,0.482,0.621,0.106,-8.917,0.0402,93.457,4
1763,Viva La Vida,Whistle: Summer Pop,Various Artists,2023-05-17,242373,8,0.486,0.0954,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,4
1764,Speed of Sound,X&Y,Coldplay,2005-06-07,287906,74,0.514,0.00488,0.898,0.0345,0.0746,-6.765,0.0577,123.067,4
1765,Sparks,Life Sucks,Various Artists,2023-05-19,227093,5,0.371,0.748,0.268,0.0517,0.104,-10.506,0.0281,102.617,3
1766,Don't Panic,Parachutes,Coldplay,2000-07-10,136866,73,0.602,0.206,0.612,0.00607,0.107,-8.409,0.0335,122.062,4
1767,Hymn for the Weekend,Slow Songs,Various Artists,2023-05-19,258265,4,0.491,0.211,0.693,6.92e-06,0.325,-6.487,0.0377,90.027,4
1768,My Universe,My Universe,Coldplay,2021-09-24,228000,83,0.588,0.00813,0.701,0.0,0.2,-6.39,0.0402,104.988,4
1769,Trouble,Parachutes,Coldplay,2000-07-10,273426,75,0.565,0.189,0.546,0.0015,0.17,-7.496,0.0314,139.757,4
1770,Yellow,TEMONES en Inglés,Various Artists,2023-05-19,266773,3,0.429,0.00239,0.661,0.000121,0.234,-7.227,0.0281,173.372,4
1771,Higher Power,Higher Power,Coldplay,2021-05-07,211294,74,0.507,0.00711,0.828,2.44e-05,0.261,-6.023,0.0449,178.032,4
1772,Viva La Vida,Hits & Virals,Various Artists,2023-05-25,242373,3,0.486,0.0954,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,4
1773,Everglow,A Head Full of Dreams,Coldplay,2015-12-04,282693,71,0.534,0.456,0.445,0.0684,0.112,-9.155,0.0292,146.107,4
1774,COLD PLAY,Surf Da World,K$upreme,2021-05-24,106428,41,0.761,0.00418,0.564,5.24e-05,0.366,-10.044,0.179,145.061,4
1775,Yellow,Yellow,Coldplay,2000-06-26,266773,56,0.429,0.00239,0.661,0.000121,0.234,-7.227,0.0281,173.372,4
1776,Higher Power,Music Of The Spheres,Coldplay,2021-10-15,206681,71,0.507,0.00643,0.832,1.6e-05,0.229,-5.931,0.0425,177.894,4
1777,Talk,X&Y,Coldplay,2005-06-07,311291,66,0.415,0.00541,0.554,0.00202,0.155,-10.839,0.0334,120.318,4
1778,Biutyful,Music Of The Spheres,Coldplay,2021-10-15,192394,66,0.614,0.0168,0.68,0.00056,0.118,-7.84,0.0425,153.937,4
1779,♾,Music Of The Spheres,Coldplay,2021-10-15,226140,61,0.576,0.00941,0.896,0.955,0.153,-8.994,0.0412,135.01,4
1780,Coldplay,Special,Lizzo,2022-07-15,175497,51,0.637,0.133,0.807,3.89e-06,0.249,-5.193,0.0411,156.954,4
1781,O,Ghost Stories,Coldplay,2014-05-19,323480,64,0.371,0.911,0.216,0.826,0.0934,-14.727,0.0358,136.998,4
1782,Politik,A Rush of Blood to the Head,Coldplay,2002-08-08,318626,67,0.262,0.0364,0.482,0.000189,0.11,-7.75,0.0294,170.968,4
1783,Coldplay,Coldplay,Cali Y El Dandee,2021-10-28,183920,50,0.691,0.078,0.81,0.0,0.088,-3.996,0.134,152.084,4
1784,Princess of China,Mylo Xyloto,Coldplay,2011-10-24,239215,72,0.42,0.00385,0.69,0.015,0.287,-6.221,0.0347,85.014,4
1785,🪐,Music Of The Spheres,Coldplay,2021-10-15,53184,62,0.326,0.887,0.322,0.841,0.116,-20.192,0.0337,89.657,4
1786,Coldplay,Songs for Other People,David Ryan Harris,2017-06-23,239133,30,0.661,0.139,0.576,0.000118,0.122,-6.264,0.0281,103.013,4
1787,In My Place,A Rush of Blood to the Head,Coldplay,2002-08-08,226680,76,0.424,0.0553,0.588,4.95e-06,0.298,-5.455,0.0278,144.636,4
1788,Coldplay - Fix You (Remix),Coldplay - Fix You (Remix),PABLO BENDR,2018-12-06,231944,40,0.644,0.12,0.777,0.15,0.0992,-6.641,0.0306,127.994,4
