,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
1115,BREAK MY SOUL,RENAISSANCE,Beyoncé,2022-07-29,278281,79,0.693,0.0581,0.887,2.71e-06,0.27,-5.039,0.0795,114.942,4
1116,Single Ladies (Put a Ring on It),I AM...SASHA FIERCE,Beyoncé,2008-11-17,193213,70,0.426,0.0383,0.584,0.0,0.188,-5.293,0.296,193.437,4
1117,XO,BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,215946,68,0.47,0.164,0.793,1.31e-06,0.313,-8.929,0.26,170.1,4
1118,Love On Top,4,Beyoncé,2011-06-24,267413,77,0.652,0.0848,0.749,0.0,0.604,-5.248,0.0886,94.103,4
1119,Dance for You,4,Beyoncé,2011-06-24,377466,65,0.621,0.0321,0.781,0.0,0.173,-6.062,0.0636,110.002,4
1120,ENERGY (feat. Beam),RENAISSANCE,Beyoncé,2022-07-29,116727,77,0.903,0.281,0.519,0.000106,0.155,-9.151,0.26,114.991,4
1121,Irreplaceable,B'Day Deluxe Edition,Beyoncé,2007-05-29,227853,72,0.447,0.0293,0.694,5.46e-06,0.167,-4.637,0.382,175.868,4
1122,Before I Let Go - Homecoming Live Bonus Track,HOMECOMING: THE LIVE ALBUM,Beyoncé,2019-04-17,240776,59,0.71,0.0686,0.842,0.0,0.337,-5.424,0.0944,102.994,4
1123,VIRGO'S GROOVE,RENAISSANCE,Beyoncé,2022-07-29,368758,74,0.683,0.0781,0.85,1.09e-06,0.741,-5.042,0.0699,107.988,4
1124,HEATED,RENAISSANCE,Beyoncé,2022-07-29,260769,77,0.785,0.0636,0.732,0.000807,0.265,-5.724,0.164,110.952,4
1125,Partition,BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,319466,72,0.418,0.029,0.441,0.0707,0.306,-11.522,0.283,175.928,4
1126,Halo,I AM...SASHA FIERCE,Beyoncé,2008-11-14,261640,67,0.508,0.272,0.72,0.0,0.0563,-5.908,0.0628,79.983,4
1127,Dangerously In Love,Dangerously In Love,Beyoncé,2003-06-24,293133,60,0.609,0.345,0.407,0.0,0.19,-8.026,0.0808,99.982,4
1128,SUMMER RENAISSANCE,RENAISSANCE,Beyoncé,2022-07-29,273997,74,0.674,0.0843,0.625,0.0015,0.11,-9.593,0.0514,120.004,4
1129,Check On It (feat. Bun B & Slim Thug),B'Day,Beyoncé,2006-09-04,210453,60,0.705,0.0708,0.796,0.0,0.388,-6.845,0.267,166.042,4
1130,Beautiful Liar,B'Day Deluxe Edition,Beyoncé,2007-05-29,199853,76,0.764,0.00554,0.751,0.000237,0.164,-3.74,0.0703,91.977,4
1131,Ego,I AM...SASHA FIERCE,Beyoncé,2008-11-14,236360,58,0.623,0.155,0.389,0.0,0.163,-7.816,0.241,79.454,4
1132,ALL UP IN YOUR MIND,RENAISSANCE,Beyoncé,2022-07-29,169819,71,0.744,0.0672,0.577,3.06e-06,0.178,-7.228,0.0631,135.869,4
1133,Sweet Dreams,I AM...SASHA FIERCE,Beyoncé,2008-11-14,208066,66,0.694,0.0895,0.825,1.86e-05,0.0618,-5.986,0.111,121.949,4
1134,COZY,RENAISSANCE,Beyoncé,2022-07-29,210372,76,0.556,0.000828,0.63,0.00468,0.155,-8.15,0.102,149.147,5
1135,Yoncé - Homecoming Live,HOMECOMING: THE LIVE ALBUM,Beyoncé,2019-04-16,68351,65,0.675,0.0751,0.646,0.0,0.315,-12.932,0.462,88.063,4
1136,PURE/HONEY,RENAISSANCE,Beyoncé,2022-07-29,288254,75,0.857,0.0122,0.558,4.8e-05,0.288,-7.888,0.134,123.973,4
1137,Best Thing I Never Had,4,Beyoncé,2011-06-24,253746,71,0.546,0.143,0.649,1.55e-05,0.0894,-4.056,0.0324,99.05,4
1138,Baby Boy (feat. Sean Paul),Dangerously In Love,Beyoncé,2003-06-24,244826,70,0.655,0.0825,0.488,1.16e-06,0.221,-9.17,0.22,91.025,4
1139,Hold Up,Lemonade,Beyoncé,2016-04-23,221093,69,0.524,0.745,0.397,0.0,0.521,-11.936,0.405,80.744,4
1140,CHURCH GIRL,RENAISSANCE,Beyoncé,2022-07-29,224472,73,0.792,0.0381,0.919,5.1e-06,0.368,-5.688,0.276,92.028,4
1141,Deja Vu (feat. Jay-Z),B'Day Deluxe Edition,Beyoncé,2007-05-29,240280,66,0.644,0.0071,0.746,1.22e-05,0.0743,-4.941,0.341,105.253,4
1142,Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,2020-04-29,242000,68,0.822,0.016,0.743,0.0,0.127,-4.772,0.28,84.459,4
1143,PLASTIC OFF THE SOFA,RENAISSANCE,Beyoncé,2022-07-29,254319,73,0.618,0.14,0.712,4.53e-06,0.575,-8.246,0.114,97.057,4
1144,Countdown,4,Beyoncé,2011-06-24,212146,66,0.665,0.31,0.787,0.0,0.219,-5.73,0.151,167.351,4
1145,Upgrade U (feat. Jay-Z),B'Day,Beyoncé,2006-09-04,272706,59,0.474,0.00161,0.683,0.000123,0.309,-5.585,0.397,169.51,4
1146,Party (feat. André 3000),4,Beyoncé,2011-06-24,245480,62,0.648,0.0188,0.593,0.0,0.169,-6.267,0.0509,160.984,4
1147,Irreplaceable,B'Day,Beyoncé,2006-09-04,227666,68,0.576,0.0286,0.697,1.15e-06,0.167,-4.192,0.326,175.906,4
1148,Flawless Remix (feat. Nicki Minaj),BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,234413,67,0.64,0.241,0.659,8.33e-06,0.484,-7.273,0.215,136.804,4
1149,BREAK MY SOUL,BREAK MY SOUL,Beyoncé,2022-06-21,278281,74,0.687,0.0575,0.887,2.21e-06,0.27,-5.04,0.0826,114.941,4
1150,Needed Me,ANTI (Deluxe),Rihanna,2016-01-28,191600,84,0.671,0.11,0.314,0.0,0.0825,-8.091,0.244,110.898,4
1151,Diamonds,Unapologetic (Deluxe),Rihanna,2012-12-11,225146,59,0.564,0.00125,0.71,0.0,0.109,-4.92,0.0461,91.972,4
1152,Only Girl (In The World),Loud (Japan Version),Rihanna,2010-01-01,235493,84,0.789,0.112,0.706,1.71e-05,0.0586,-4.233,0.0429,125.911,4
1153,Love On The Brain,ANTI (Deluxe),Rihanna,2016-01-28,224000,86,0.509,0.0717,0.637,1.08e-05,0.0789,-4.83,0.0471,172.006,3
1154,Work,ANTI (Deluxe),Rihanna,2016-01-28,219320,80,0.725,0.0752,0.534,0.0,0.0919,-6.238,0.0946,91.974,4
1155,Umbrella,Good Girl Gone Bad,Rihanna,2007-01-01,275986,73,0.583,0.00864,0.829,0.0,0.0426,-4.603,0.134,174.028,4
1156,We Found Love,Talk That Talk,Rihanna,2011-11-18,215226,85,0.734,0.025,0.766,0.00138,0.108,-4.485,0.0383,127.986,4
1157,Rude Boy,Rated R,Rihanna,2009-11-20,222920,80,0.563,0.113,0.75,0.0,0.0788,-4.496,0.127,173.906,4
1158,Consideration,ANTI (Deluxe),Rihanna,2016-01-28,161066,74,0.883,0.0392,0.584,4.39e-06,0.0869,-2.102,0.0465,144.975,4
1159,Umbrella,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,275986,85,0.583,0.00864,0.829,0.0,0.0426,-4.603,0.134,174.028,4
1160,Bitch Better Have My Money,Bitch Better Have My Money,Rihanna,2015-03-26,219305,81,0.781,0.0509,0.728,1.94e-06,0.257,-4.981,0.0621,102.99,4
1161,Run This Town,The Blueprint 3,JAY-Z,2009-09-08,267520,81,0.632,0.281,0.924,0.0,0.263,-1.802,0.29,86.844,4
1162,S&M,Loud (Japan Version),Rihanna,2010-01-01,243600,82,0.769,0.0105,0.684,0.000125,0.0887,-5.019,0.0411,127.972,4
1163,Unfaithful,A Girl Like Me,Rihanna,2006-04-10,226973,73,0.588,0.839,0.391,0.0,0.227,-8.607,0.0334,144.069,4
1164,LOYALTY. FEAT. RIHANNA.,DAMN.,Kendrick Lamar,2017-04-14,227360,79,0.658,0.0265,0.535,0.0,0.2,-8.983,0.0573,110.684,4
1165,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),Rihanna,2022-10-28,196519,81,0.247,0.899,0.299,0.0,0.131,-6.083,0.0315,177.115,4
1166,Love The Way You Lie,Recovery,Eminem,2010-06-18,263373,84,0.749,0.241,0.925,0.0,0.52,-5.034,0.227,86.989,4
1167,Where Have You Been,Talk That Talk,Rihanna,2011-11-18,242680,79,0.719,0.00201,0.847,0.0204,0.221,-6.34,0.0916,127.963,4
1168,Disturbia,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,238626,80,0.707,0.0863,0.813,0.0,0.168,-4.515,0.0571,124.921,4
1169,This Is What You Came For,This Is What You Came For,Calvin Harris,2016-04-29,222160,84,0.631,0.199,0.927,0.119,0.148,-2.787,0.0332,123.962,4
1170,Pour It Up,Unapologetic (Deluxe),Rihanna,2012-12-11,161200,73,0.785,0.0254,0.478,0.0,0.0901,-8.735,0.0419,134.002,4
1171,Desperado,ANTI (Deluxe),Rihanna,2016-01-28,186466,73,0.685,0.323,0.61,0.0,0.102,-5.221,0.0439,94.384,3
1172,Pon de Replay,Music Of The Sun,Rihanna,2005-08-29,246960,81,0.779,0.000155,0.64,0.00077,0.101,-8.415,0.159,99.019,4
1173,Stay,Unapologetic (Edited Version),Rihanna,2012-01-01,240706,74,0.621,0.945,0.31,6.12e-05,0.117,-10.164,0.0283,111.893,4
1174,Take Care,Take Care (Deluxe),Drake,2011-11-15,277386,78,0.629,0.0267,0.515,1.22e-05,0.0888,-10.358,0.265,121.845,4
1175,Rehab,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,294720,68,0.583,0.00321,0.792,4.92e-05,0.315,-5.894,0.0533,80.055,4
1176,Woo,ANTI (Deluxe),Rihanna,2016-01-28,235586,78,0.42,0.0546,0.466,0.00389,0.298,-5.298,0.0326,115.004,4
1177,Stay,Unapologetic (Deluxe),Rihanna,2012-12-11,240706,69,0.621,0.945,0.31,6.12e-05,0.117,-10.164,0.0283,111.893,4
1178,SOS,A Girl Like Me,Rihanna,2006-04-10,238920,78,0.677,0.004,0.671,5.07e-05,0.413,-4.905,0.0361,137.046,4
1179,FourFiveSeconds,FourFiveSeconds,Rihanna,2015-01-24,188238,80,0.582,0.875,0.272,0.0,0.13,-5.662,0.0501,205.846,4
1180,Diamonds,Unapologetic (Edited Version),Rihanna,2012-01-01,225146,75,0.564,0.00125,0.71,0.0,0.109,-4.92,0.0461,91.972,4
1181,Higher,ANTI (Deluxe),Rihanna,2016-01-28,120626,64,0.292,0.112,0.567,1.01e-06,0.119,-4.191,0.0416,153.199,3
1182,Take A Bow,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,229413,79,0.697,0.248,0.467,0.0,0.0941,-7.536,0.0715,82.082,4
1183,S&M,Loud,Rihanna,2010-11-15,243533,59,0.766,0.0113,0.682,0.00016,0.104,-5.02,0.0419,127.966,4
1184,Rehab,Good Girl Gone Bad,Rihanna,2007-01-01,294720,49,0.583,0.00321,0.792,4.92e-05,0.315,-5.894,0.0533,80.055,4
1185,Don't Stop The Music,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,267080,82,0.835,0.0336,0.669,6.92e-05,0.0535,-5.582,0.0643,122.668,4
1186,Live Your Life,Paper Trail,T.I.,2008-09-07,338853,78,0.375,0.071,0.862,0.0,0.211,-3.363,0.255,159.841,4
1187,What's My Name?,Loud (Japan Version),Rihanna,2010-01-01,263173,74,0.689,0.182,0.784,0.0,0.0843,-2.972,0.074,99.954,4
1188,Russian Roulette,Rated R,Rihanna,2009-11-20,227533,66,0.48,0.046,0.486,0.0,0.107,-5.754,0.0447,80.051,4
1189,Man Down,Loud,Rihanna,2010-11-16,266986,62,0.479,0.0406,0.906,0.0,0.051,-4.03,0.188,155.887,4
1190,Same Ol’ Mistakes,ANTI (Deluxe),Rihanna,2016-01-28,397093,66,0.44,0.199,0.803,0.00282,0.0591,-5.415,0.0443,151.777,4
1191,The Monster,The Marshall Mathers LP2,Eminem,2013-11-05,250188,80,0.781,0.0525,0.853,0.0,0.12,-3.68,0.0715,110.049,4
1192,Right Now,Unapologetic (Deluxe),Rihanna,2012-12-11,181626,53,0.668,0.049,0.64,0.0,0.0675,-5.208,0.0888,130.004,4
1193,Kiss It Better,ANTI (Deluxe),Rihanna,2016-01-28,253080,78,0.619,0.272,0.806,0.0,0.0671,-4.8,0.0483,95.0,4
1194,Work,ANTI,Rihanna,2016-01-28,219320,53,0.726,0.0751,0.535,0.0,0.0919,-6.216,0.0964,91.995,4
1195,Only Girl (In The World),Loud,Rihanna,2010-11-16,235493,56,0.788,0.113,0.71,1.22e-05,0.0638,-4.24,0.0426,125.919,4
1196,We Found Love,Talk That Talk,Rihanna,2011-11-19,215226,82,0.735,0.025,0.766,0.00138,0.108,-4.485,0.0383,127.985,4
1197,Only Girl (In The World),Loud,Rihanna,2010-11-15,235520,58,0.786,0.102,0.716,1.72e-05,0.0557,-4.253,0.0409,125.921,4
1198,Wild Thoughts (feat. Rihanna & Bryson Tiller),Grateful,DJ Khaled,2017-06-22,204664,71,0.613,0.0287,0.681,0.0,0.126,-3.089,0.0778,97.621,4
1199,"Yeah, I Said It",ANTI (Deluxe),Rihanna,2016-01-28,133080,68,0.509,0.547,0.38,1.21e-06,0.36,-7.479,0.158,127.88,4
1200,Die For You - Remix,Die For You (Remix),The Weeknd,2023-02-24,232857,93,0.531,0.232,0.525,0.0,0.441,-6.5,0.0671,66.9,4
1201,7 rings,"thank u, next",Ariana Grande,2019-02-08,178626,86,0.778,0.592,0.317,0.0,0.0881,-10.732,0.334,140.048,4
1202,34+35,Positions,Ariana Grande,2020-10-30,173710,80,0.83,0.237,0.585,0.0,0.248,-6.476,0.094,109.978,4
1203,"thank u, next","thank u, next",Ariana Grande,2019-02-08,207320,83,0.717,0.229,0.653,0.0,0.101,-5.634,0.0658,106.966,4
1204,positions,Positions,Ariana Grande,2020-10-30,172324,84,0.737,0.468,0.802,0.0,0.0931,-4.771,0.0878,144.015,4
1205,Die For You (with Ariana Grande) - Remix,Starboy (Deluxe),The Weeknd,2023-03-14,232857,88,0.575,0.227,0.5,0.0,0.335,-7.594,0.0707,67.033,4
1206,One Last Time,My Everything (Deluxe),Ariana Grande,2014-08-25,197266,85,0.628,0.093,0.593,1.65e-06,0.096,-5.036,0.0323,125.026,4
1207,no tears left to cry,Sweetener,Ariana Grande,2018-08-17,205920,79,0.699,0.04,0.713,3.11e-06,0.294,-5.507,0.0594,121.993,4
1208,Side To Side,Dangerous Woman,Ariana Grande,2016-05-20,226160,70,0.65,0.0528,0.736,0.0,0.235,-5.84,0.229,159.173,4
1209,Bang Bang,Sweet Talker (Deluxe Version),Jessie J,2014-10-14,199386,81,0.706,0.26,0.786,0.0,0.38,-3.417,0.091,150.028,4
1210,Dangerous Woman,Dangerous Woman,Ariana Grande,2016-05-20,235946,69,0.664,0.0529,0.602,0.0,0.356,-5.369,0.0412,134.049,3
1211,Into You,Dangerous Woman,Ariana Grande,2016-05-20,244453,73,0.623,0.0162,0.734,1.75e-06,0.145,-5.948,0.107,107.853,4
1212,Problem,My Everything (Deluxe),Ariana Grande,2014-08-25,193920,78,0.66,0.0192,0.805,8.83e-06,0.159,-5.352,0.153,103.008,4
1213,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix),The Weeknd,2021-04-23,191013,83,0.65,0.0215,0.825,2.44e-05,0.0936,-4.645,0.0325,118.091,4
1214,God is a woman,Sweetener,Ariana Grande,2018-08-17,197546,79,0.602,0.0233,0.658,6e-05,0.237,-5.934,0.0558,145.031,4
1215,needy,"thank u, next",Ariana Grande,2019-02-08,171573,73,0.647,0.78,0.309,7.41e-06,0.202,-7.948,0.0366,87.045,4
1216,Love Me Harder,My Everything (Deluxe),Ariana Grande,2014-08-25,236133,81,0.472,0.00937,0.714,0.0,0.0764,-4.389,0.0334,98.992,4
1217,7 rings,"thank u, next",Ariana Grande,2018-02-07,178626,53,0.78,0.559,0.321,0.0,0.0881,-10.747,0.371,139.961,4
1218,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,After Hours (Deluxe),The Weeknd,2020-03-20,191013,83,0.65,0.0215,0.825,2.44e-05,0.0936,-4.645,0.0325,118.091,4
1219,breathin,Sweetener,Ariana Grande,2018-08-17,198160,73,0.568,0.0211,0.656,1.37e-05,0.213,-5.413,0.0433,100.049,4
1220,Greedy,Dangerous Woman,Ariana Grande,2016-05-20,214906,60,0.619,0.0323,0.705,0.0,0.0919,-5.335,0.099,109.975,4
1221,Break Free,My Everything (Deluxe),Ariana Grande,2014-08-25,214840,79,0.687,0.0064,0.702,4.35e-05,0.204,-5.324,0.0455,129.956,4
1222,"break up with your girlfriend, i'm bored","thank u, next",Ariana Grande,2019-02-08,190440,78,0.726,0.0421,0.554,0.0,0.106,-5.29,0.0917,169.999,4
1223,pov,Positions,Ariana Grande,2020-10-30,201882,76,0.487,0.36,0.534,0.0,0.1,-5.664,0.0555,131.798,4
1224,boyfriend (with Social House),boyfriend,Ariana Grande,2019-08-02,186106,80,0.4,0.119,0.795,0.0,0.159,-3.731,0.461,190.097,4
1225,Santa Tell Me,Santa Tell Me,Ariana Grande,2014-11-24,204093,64,0.525,0.0489,0.621,0.0,0.294,-7.364,0.116,191.9,4
1226,imagine,"thank u, next",Ariana Grande,2019-02-08,212266,69,0.729,0.378,0.475,0.0,0.12,-4.985,0.0364,62.52,3
1227,Stuck with U (with Justin Bieber),Stuck with U,Ariana Grande,2020-05-08,228482,82,0.597,0.223,0.45,0.0,0.382,-6.658,0.0418,178.765,3
1228,successful,Sweetener,Ariana Grande,2018-08-17,227386,66,0.847,0.107,0.603,7.4e-06,0.106,-4.607,0.0397,114.045,4
1229,"thank u, next","thank u, next",Ariana Grande,2018-02-07,207320,52,0.743,0.268,0.662,1.36e-06,0.102,-5.745,0.0534,107.027,4
1230,NASA,"thank u, next",Ariana Grande,2019-02-08,182000,66,0.747,0.451,0.458,0.0,0.252,-6.891,0.303,75.029,4
1231,obvious,Positions,Ariana Grande,2020-10-30,146958,64,0.624,0.0967,0.672,0.0,0.155,-5.334,0.106,159.852,4
1232,The Way,Yours Truly,Ariana Grande,2013-01-01,227026,70,0.645,0.294,0.877,0.0,0.0759,-3.208,0.113,82.324,4
1233,motive (with Doja Cat),Positions,Ariana Grande,2020-10-30,167989,77,0.789,0.0681,0.742,0.0,0.166,-5.664,0.0652,116.965,4
1234,Let Me Love You,Dangerous Woman,Ariana Grande,2016-05-20,223853,65,0.527,0.0295,0.435,0.0,0.243,-8.363,0.129,102.698,3
1235,My Favorite Part,The Divine Feminine,Mac Miller,2016-09-16,216000,74,0.861,0.627,0.33,1.93e-06,0.14,-7.194,0.0526,95.016,4
1236,raindrops (an angel cried),Sweetener,Ariana Grande,2018-08-17,37640,62,0.336,0.942,0.231,0.0,0.188,-6.217,0.0497,168.685,5
1237,Rain On Me (with Ariana Grande),Chromatica,Lady Gaga,2020-05-29,182200,76,0.672,0.021,0.855,0.0,0.323,-3.764,0.0397,123.056,4
1238,Almost Is Never Enough,Yours Truly,Ariana Grande,2013-01-01,327773,70,0.324,0.825,0.327,0.0,0.101,-7.494,0.0409,81.328,4
1239,everytime,Sweetener,Ariana Grande,2018-08-17,172106,77,0.71,0.186,0.614,0.0,0.0974,-6.757,0.0431,148.152,4
1240,Everyday,Dangerous Woman,Ariana Grande,2016-05-20,194840,59,0.637,0.0149,0.733,0.0,0.162,-4.413,0.0563,131.004,4
1241,sweetener,Sweetener,Ariana Grande,2018-08-17,208493,66,0.721,0.248,0.459,0.0,0.212,-6.408,0.032,119.914,4
1242,Rain On Me (with Ariana Grande),Rain On Me (with Ariana Grande),Lady Gaga,2020-05-22,182200,74,0.672,0.021,0.855,0.0,0.323,-3.764,0.0397,123.056,4
1243,34+35,Positions (Deluxe),Ariana Grande,2021-02-19,173710,57,0.83,0.237,0.585,0.0,0.248,-6.476,0.094,109.978,4
1244,Into You,Dangerous Woman,Ariana Grande,2016-05-20,244440,67,0.623,0.0162,0.734,1.75e-06,0.145,-5.948,0.107,107.853,4
1245,goodnight n go,Sweetener,Ariana Grande,2018-08-17,189506,71,0.708,0.0217,0.454,0.0,0.073,-7.07,0.0395,110.963,4
1246,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Positions (Deluxe),Ariana Grande,2021-02-19,182437,67,0.659,0.211,0.662,0.0,0.228,-5.768,0.434,109.957,4
1247,Sometimes,Dangerous Woman,Ariana Grande,2016-05-20,226666,56,0.397,0.0907,0.666,0.0,0.344,-5.383,0.248,77.915,4
1248,I Don't Do Drugs (feat. Ariana Grande),Planet Her,Doja Cat,2021-06-25,188893,71,0.683,0.222,0.615,8.25e-06,0.154,-5.737,0.0966,77.014,4
1249,Almost Is Never Enough,Yours Truly,Ariana Grande,2013-01-01,327773,55,0.323,0.824,0.327,0.0,0.101,-7.494,0.0411,81.329,4
1250,Dua Lipa,Come Home The Kids Miss You,Jack Harlow,2022-05-06,135053,75,0.833,0.00161,0.652,0.0985,0.106,-6.942,0.0762,158.022,4
1251,Levitating,Future Nostalgia,Dua Lipa,2020-03-27,203807,84,0.695,0.0561,0.884,0.0,0.213,-2.278,0.0753,103.014,4
1252,Levitating (feat. DaBaby),Future Nostalgia,Dua Lipa,2020-03-27,203064,85,0.702,0.00883,0.825,0.0,0.0674,-3.787,0.0601,102.977,4
1253,Don't Start Now,Future Nostalgia,Dua Lipa,2020-03-27,183290,83,0.793,0.0123,0.793,0.0,0.0951,-4.521,0.083,123.95,4
1254,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),Calvin Harris,2018-04-06,214846,88,0.791,0.037,0.862,2.19e-05,0.0814,-3.24,0.11,123.994,4
1255,New Rules,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,209320,82,0.762,0.00261,0.7,1.56e-05,0.153,-6.021,0.0694,116.073,4
1256,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix),Elton John,2021-08-13,202735,86,0.796,0.034,0.798,4.19e-05,0.0952,-6.312,0.0317,116.032,4
1257,Break My Heart,Future Nostalgia,Dua Lipa,2020-03-27,221820,79,0.73,0.167,0.729,1.39e-06,0.349,-3.434,0.0884,113.011,4
1258,Cold Heart - PNAU Remix,The Lockdown Sessions,Elton John,2021-10-22,202735,72,0.795,0.0354,0.8,7.25e-05,0.0915,-6.32,0.0309,116.032,4
1259,Levitating (feat. DaBaby),Levitating (feat. DaBaby),Dua Lipa,2020-10-01,203064,76,0.702,0.00883,0.825,0.0,0.0674,-3.787,0.0601,102.977,4
1260,Physical,Future Nostalgia,Dua Lipa,2020-03-27,193829,78,0.647,0.0137,0.844,0.000658,0.102,-3.756,0.0457,146.967,4
1261,IDGAF,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,217946,81,0.836,0.0403,0.544,0.0,0.0824,-5.975,0.0943,97.028,4
1262,Prisoner (feat. Dua Lipa),Plastic Hearts,Miley Cyrus,2020-11-27,169333,81,0.781,0.0103,0.67,0.0,0.0761,-3.912,0.0452,127.99,4
1263,Love Again,Future Nostalgia,Dua Lipa,2020-03-27,258004,76,0.659,0.00173,0.667,2.85e-05,0.1,-4.668,0.0339,115.982,4
1264,Sweetest Pie,Sweetest Pie,Megan Thee Stallion,2022-03-11,201334,75,0.814,0.167,0.628,0.0,0.101,-7.178,0.221,123.977,4
1265,Don't Start Now,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,183290,69,0.793,0.0123,0.793,0.0,0.0951,-4.521,0.083,123.95,4
1266,Don't Start Now,Don't Start Now,Dua Lipa,2019-10-31,183290,79,0.794,0.0125,0.793,0.0,0.0952,-4.521,0.0842,123.941,4
1267,Hallucinate,Future Nostalgia,Dua Lipa,2020-03-27,208505,69,0.627,0.033,0.69,0.0,0.0742,-5.396,0.139,122.053,4
1268,No Lie,Mad Love The Prequel,Sean Paul,2018-06-29,221176,84,0.742,0.0466,0.882,0.0,0.206,-2.862,0.117,102.04,4
1269,We're Good,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,165506,76,0.722,0.0319,0.588,0.0,0.183,-5.932,0.0544,134.01,4
1270,Dance The Night (From Barbie The Album),Dance The Night (From Barbie The Album),Dua Lipa,2023-05-25,176579,48,0.671,0.0207,0.845,0.0,0.329,-4.93,0.048,110.056,4
1271,Future Nostalgia,Future Nostalgia,Dua Lipa,2020-03-27,184881,59,0.875,0.00618,0.813,0.0,0.321,-4.502,0.0579,114.993,4
1272,Levitating (feat. DaBaby),Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,203064,68,0.702,0.00883,0.825,0.0,0.0674,-3.787,0.0601,102.977,4
1273,Potion (with Dua Lipa & Young Thug),Potion (with Dua Lipa & Young Thug),Calvin Harris,2022-05-27,214459,73,0.824,0.158,0.697,4.11e-05,0.077,-4.869,0.0473,99.988,4
1274,IDGAF,Músicas Para Malhar,Various Artists,2023-05-19,217946,5,0.836,0.0397,0.543,0.0,0.0824,-5.975,0.095,97.027,4
1275,Dua Lipa,Come Home The Kids Miss You,Jack Harlow,2022-05-05,135053,42,0.83,0.00144,0.65,0.0648,0.103,-7.006,0.0672,157.978,4
1276,If It Ain’t Me,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,195351,65,0.809,0.0185,0.623,8.77e-05,0.0538,-6.254,0.145,114.986,4
1277,Be the One,On Repeat: Pop,Various Artists,2023-05-19,202914,3,0.661,0.117,0.651,1.3e-05,0.056,-3.771,0.0498,87.46,4
1278,Hallucinate,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,208505,65,0.627,0.033,0.69,0.0,0.0742,-5.396,0.139,122.053,4
1279,Scared to Be Lonely,Scared to Be Lonely,Martin Garrix,2017-01-27,220883,79,0.584,0.0895,0.54,0.0,0.261,-7.786,0.0576,137.972,4
1280,Cold Heart,NOW That's What I Call Music! Pride,Various Artists,2022-05-20,216946,46,0.798,0.0388,0.765,9.89e-05,0.0842,-6.525,0.0331,116.034,4
1281,Pretty Please,Future Nostalgia,Dua Lipa,2020-03-27,194607,73,0.906,0.0311,0.474,5.5e-06,0.286,-6.124,0.194,106.976,4
1282,Levitating,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,203807,60,0.695,0.0561,0.884,0.0,0.213,-2.278,0.0753,103.014,4
1283,Cold Heart - PNAU Remix,Mood: Asado,Various Artists,2023-05-26,202735,0,0.796,0.034,0.798,4.19e-05,0.0952,-6.312,0.0317,116.032,4
1284,Blow Your Mind (Mwah),Blow Your Mind (Mwah),Dua Lipa,2016-08-26,178583,67,0.654,0.0188,0.796,0.0,0.0948,-4.761,0.122,108.854,4
1285,Physical,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,193829,68,0.647,0.0137,0.844,0.000658,0.102,-3.756,0.0457,146.967,4
1286,New Rules - KREAM Remix,New Rules (Remixes),Dua Lipa,2017-11-03,280853,57,0.548,0.00638,0.752,0.000345,0.0966,-5.456,0.111,122.008,4
1287,Future Nostalgia,Future Nostalgia,Dua Lipa,2020-03-27,184881,51,0.875,0.00618,0.813,0.0,0.321,-4.502,0.0579,114.993,4
1288,Kiss and Make Up,Dua Lipa (Complete Edition),Dua Lipa,2018-10-19,189173,76,0.678,0.0658,0.729,0.0,0.303,-4.188,0.137,99.895,4
1289,Cool,Future Nostalgia,Dua Lipa,2020-03-27,209583,63,0.469,0.133,0.785,1.55e-06,0.0931,-4.015,0.0664,89.719,4
1290,New Rules,Dua Lipa,Dua Lipa,2017-06-02,209320,49,0.762,0.00261,0.7,1.56e-05,0.153,-6.021,0.0694,116.073,4
